TIPO_DOCUMENTO|NRO_IDENTIFICACION_FISCAL|RAZON_SOCIAL|COD_CLIENTE|COD_CUENTA|SISTEMA|FACTURA_AFECTADA|FECHA_PAGO|MONEDA_FACTURA|SUBTOTAL|IGV|MONTO_PAGADO
Pago|2025104971|CLIENT_00371|118091211|812820337|AMDOCS|S7AA-0068953160|2026-07-26 00:00:00|PEN|21.89|3.94|25.83
Pago|2082202511|CLIENT_00338|53080816|885009606|AMDOCS|S9AA-0082804707|2026-07-24 00:00:00|PEN|104.59|18.82|123.41
Pago|2004492803|CLIENT_00211|347978331|764482857|AMDOCS|S7AA-0069235624|2026-07-10 00:00:00|PEN|6.40|1.16|7.55
Pago|2088717616|CLIENT_00246|155347221|603152937|AMDOCS|S7AA-0069301398|2026-07-14 00:00:00|PEN|1.88|.34|2.23
Pago|2046639773|CLIENT_00422|961315821|416989957|AMDOCS|S7AA-0069462100|2026-07-14 00:00:00|PEN|1.38|.25|1.62
Pago|2078183391|CLIENT_00870|132543231|421246557|AMDOCS|S7AA-0069130636|2026-07-16 00:00:00|PEN|4.14|.75|4.89
Pago|2017905347|CLIENT_00870|132543231|621246557|AMDOCS|S7AA-0069130637|2026-07-16 00:00:00|PEN|4.14|.75|4.89
Pago|2078692933|CLIENT_00993|18160985|752519306|AMDOCS|S9AA-0081875593|2026-07-24 00:00:00|PEN|47.40|8.53|55.93
Pago|2096030030|CLIENT_00475|77460395|923513406|AMDOCS|S5AA-0080511270|2026-06-01 00:00:00|PEN|98.38|21.60|119.98
Pago|1042311948|CLIENT_00722|68154575|480054063|AMDOCS|S7AA-0067846086|2026-06-04 00:00:00|PEN|30.36|6.67|37.03
Pago|2000865303|CLIENT_00788|864924721|859748657|AMDOCS|S3AA-0078220568|2026-06-04 00:00:00|PEN|51.60|11.33|62.93
Pago|2078299854|CLIENT_00460|03160295|627412406|AMDOCS|S9AA-0082299333|2026-06-04 00:00:00|PEN|45.86|10.07|55.93
Pago|2006121666|CLIENT_00662|645070911|869999637|AMDOCS|S9AA-0082449389|2026-06-04 00:00:00|PEN|177.94|39.06|217.00
Pago|2081453035|CLIENT_00662|154096131|324404857|AMDOCS|S9AA-0082486763|2026-06-04 00:00:00|PEN|51.60|11.33|62.93
Pago|2064871860|CLIENT_00662|154096131|359489557|AMDOCS|S9AA-0082486295|2026-06-04 00:00:00|PEN|51.60|11.33|62.93
Pago|2072600470|CLIENT_00662|154096131|526723757|AMDOCS|S9AA-0082486519|2026-06-04 00:00:00|PEN|51.60|11.33|62.93
Pago|2020940853|CLIENT_00662|154096131|811665457|AMDOCS|S9AA-0082486085|2026-06-04 00:00:00|PEN|46.44|10.19|56.63
Pago|2044962275|CLIENT_00662|154096131|924404857|AMDOCS|S9AA-0082486764|2026-06-04 00:00:00|PEN|51.60|11.33|62.93
Pago|2059941192|CLIENT_00662|154096131|508901557|AMDOCS|S9AA-0082486112|2026-06-04 00:00:00|PEN|51.60|11.33|62.93
Pago|2051379016|CLIENT_00444|841100701|789582817|AMDOCS|S9AA-0082456430|2026-06-11 00:00:00|PEN|33.01|7.25|40.25
Pago|2070960858|CLIENT_00456|401913421|940037957|AMDOCS|S3AA-0077600273|2026-06-04 00:00:00|PEN|49.31|10.82|60.13
Pago|2094681223|CLIENT_00456|244253411|726927957|AMDOCS|S3AA-0077969116|2026-06-04 00:00:00|PEN|49.31|10.82|60.13
Pago|2074488114|CLIENT_00456|244253411|019927957|AMDOCS|S3AA-0075827701|2026-06-04 00:00:00|PEN|3.67|.81|4.48
Pago|2085420441|CLIENT_00762|34542575|044822823|AMDOCS|S3AA-0077961005|2026-06-04 00:00:00|PEN|18.43|4.04|22.47
Pago|2039576863|CLIENT_00191|33969485|830969947|AMDOCS|S9AA-0082329838|2026-06-04 00:00:00|PEN|13.55|2.97|16.52
Pago|2001699108|CLIENT_00989|473844901|245209537|AMDOCS|S3AA-0078274613|2026-06-04 00:00:00|PEN|45.86|10.07|55.93
Pago|2029902035|CLIENT_00756|66947575|956960057|AMDOCS|S1AA-0051446705|2026-06-04 00:00:00|PEN|5.68|1.25|6.93
Pago|2096767508|CLIENT_00756|44954575|532128993|AMDOCS|S1AA-0051280615|2026-06-04 00:00:00|PEN|5157.94|1132.23|6290.17
Pago|2060225997|CLIENT_00456|401913421|319927957|AMDOCS|S3AA-0077600271|2026-06-15 00:00:00|PEN|34.38|7.55|41.93
Pago|2008268577|CLIENT_00288|58564575|085404303|AMDOCS|S1AA-0052315278|2026-06-15 00:00:00|PEN|18.37|4.03|22.40
Pago|2078921519|CLIENT_00563|11622616|307511347|AMDOCS|S5AA-0080764686|2026-06-05 00:00:00|PEN|30.08|6.60|36.68
Pago|2054510534|CLIENT_00526|97081995|653919406|AMDOCS|S9AA-0081859033|2026-06-05 00:00:00|PEN|74.62|16.38|91.00
Pago|2068445567|CLIENT_00718|789395911|782351167|AMDOCS|S1AA-0051592849|2026-06-05 00:00:00|PEN|22.93|5.03|27.97
Pago|2085992497|CLIENT_00065|19585595|563121747|AMDOCS|S9AA-0081966639|2026-06-05 00:00:00|PEN|91.78|20.15|111.93
Pago|2082815216|CLIENT_00065|85425595|356731747|AMDOCS|S9AA-0081690044|2026-06-05 00:00:00|PEN|20.95|4.60|25.55
Pago|2066708502|CLIENT_00083|06594575|903148513|AMDOCS|S3AA-0078125794|2026-06-05 00:00:00|PEN|38.69|8.49|47.18
Pago|2032184225|CLIENT_00719|77912895|333638406|AMDOCS|S9AA-0081841716|2026-06-18 00:00:00|PEN|96.37|21.16|117.53
Pago|2044630915|CLIENT_00719|49671895|943638406|AMDOCS|S9AA-0081988574|2026-06-18 00:00:00|PEN|82.08|18.02|100.10
Pago|2002302343|CLIENT_00020|281114021|509180557|AMDOCS|S9AA-0081889821|2026-06-03 00:00:00|PEN|42.76|9.39|52.15
Pago|2034169414|CLIENT_00863|673895221|139561457|AMDOCS|S9AA-0081837875|2026-06-03 00:00:00|PEN|45.86|10.07|55.93
Pago|2041116026|CLIENT_00940|77358185|871086937|AMDOCS|S5AA-0080514351|2026-06-03 00:00:00|PEN|50.45|11.08|61.53
Pago|2087955899|CLIENT_00308|51760006|693699406|AMDOCS|S9AA-0082659898|2026-07-24 00:00:00|PEN|53.33|9.60|62.93
Pago|2047587904|CLIENT_00534|10429885|107109306|AMDOCS|S9AA-0082531890|2026-07-24 00:00:00|PEN|26.64|4.80|31.43
Pago|2066842380|CLIENT_00337|051238721|086657847|AMDOCS|S7AA-0067524920|2026-06-02 00:00:00|PEN|50.45|11.08|61.53
Pago|2012793422|CLIENT_00234|60004085|215930306|AMDOCS|S5AA-0080708985|2026-06-02 00:00:00|PEN|45.40|9.97|55.37
Pago|2004495367|CLIENT_00662|567037021|867895437|AMDOCS|S5AA-0080425749|2026-06-02 00:00:00|PEN|334.58|73.45|408.03
Pago|2069121500|CLIENT_00717|05968995|550389406|AMDOCS|S5AA-0080312965|2026-06-02 00:00:00|PEN|120.20|26.38|146.58
Pago|2058571451|CLIENT_00813|047308221|730302257|AMDOCS|S7AA-0067435260|2026-06-01 00:00:00|PEN|36.10|7.93|44.03
Pago|2099090721|CLIENT_00528|77113575|259418013|AMDOCS|S3AA-0078290690|2026-06-01 00:00:00|PEN|44.71|9.82|54.53
Pago|2028110957|CLIENT_00960|98614575|683070253|AMDOCS|S3AA-0078417463|2026-06-01 00:00:00|PEN|30.36|6.67|37.03
Pago|2081477856|CLIENT_00960|98614575|483070253|AMDOCS|S3AA-0078417462|2026-06-01 00:00:00|PEN|47.58|10.45|58.03
Pago|2006563540|CLIENT_00639|34993575|933790943|AMDOCS|S3AA-0077970862|2026-06-01 00:00:00|PEN|30.65|6.73|37.38
Pago|2048074581|CLIENT_00756|010382|33988100|ISIS|FFBG-154570|2026-06-02 00:00:00|USD|55.13|12.10|67.23
Pago|2045175160|CLIENT_00740|08960575|038324703|AMDOCS|S1AA-0052281282|2026-06-11 00:00:00|PEN|161.01|35.34|196.35
Pago|2075453385|CLIENT_00684|402956121|143573067|AMDOCS|S1AA-0051762733|2026-06-11 00:00:00|PEN|51.60|11.33|62.93
Pago|2051341964|CLIENT_00219|50325575|359693401|AMDOCS|S1AA-0051763658|2026-06-11 00:00:00|PEN|9.18|2.02|11.20
Pago|2072484196|CLIENT_00219|50325575|499693401|AMDOCS|S1AA-0051763659|2026-06-11 00:00:00|PEN|9.13|2.00|11.13
Pago|2078998333|CLIENT_00893|11274285|372188857|AMDOCS|S5AA-0080766337|2026-06-11 00:00:00|PEN|74.68|16.39|91.07
Pago|2036631349|CLIENT_00307|289009821|958134057|AMDOCS|S9AA-0081490662|2026-06-15 00:00:00|PEN|74.56|16.37|90.93
Pago|2077828321|CLIENT_00307|289009821|229924057|AMDOCS|S9AA-0081490661|2026-06-15 00:00:00|PEN|62.74|13.77|76.51
Pago|2083215398|CLIENT_00564|60960575|779026201|AMDOCS|S1AA-0051763589|2026-06-15 00:00:00|PEN|134.14|29.45|163.59
Pago|2067392845|CLIENT_00917|62874416|746371067|AMDOCS|S9AA-0082271093|2026-06-05 00:00:00|PEN|91.78|20.15|111.93
Pago|2030917804|CLIENT_00917|62874416|429371067|AMDOCS|S9AA-0082271094|2026-06-05 00:00:00|PEN|91.78|20.15|111.93
Pago|2024687919|CLIENT_00136|657982821|839284947|AMDOCS|S7AA-0067579383|2026-06-05 00:00:00|PEN|14.29|3.14|17.43
Pago|2009260797|CLIENT_00136|657982821|607498947|AMDOCS|S7AA-0067579418|2026-06-05 00:00:00|PEN|14.35|3.15|17.50
Pago|2081107430|CLIENT_00534|79590575|314006827|AMDOCS|S1AA-0051718191|2026-06-18 00:00:00|PEN|45.52|9.99|55.51
Pago|2012159970|CLIENT_00023|150233121|370598537|AMDOCS|S1AA-0052079269|2026-06-18 00:00:00|PEN|45.86|10.07|55.93
Pago|2074525786|CLIENT_00733|626387331|741541857|AMDOCS|S8AA-0007554818|2026-06-18 00:00:00|PEN|80.30|17.63|97.93
Pago|2022081722|CLIENT_00733|626387331|649870857|AMDOCS|S8AA-0007554817|2026-06-18 00:00:00|PEN|63.08|13.85|76.93
Pago|2074987251|CLIENT_00276|493801631|701615167|AMDOCS|S7AA-0067926518|2026-06-18 00:00:00|PEN|54.99|12.07|67.06
Pago|2006444294|CLIENT_00359|01797306|954073506|AMDOCS|S9AA-0082126917|2026-06-18 00:00:00|PEN|115.89|25.44|141.33
Pago|2069010208|CLIENT_00359|14287306|344073506|AMDOCS|S9AA-0082394955|2026-06-18 00:00:00|PEN|115.89|25.44|141.33
Pago|2040502929|CLIENT_00235|71948185|716381306|AMDOCS|S9AA-0082186237|2026-06-18 00:00:00|PEN|92.87|20.39|113.26
Pago|2057932564|CLIENT_00902|558507131|155885457|AMDOCS|S4AA-0008036411|2026-06-23 00:00:00|PEN|51.60|11.33|62.93
Pago|2034895152|CLIENT_00378|60534585|669255306|AMDOCS|S9AA-0082091358|2026-06-23 00:00:00|PEN|69.91|15.35|85.26
Pago|2067647278|CLIENT_00078|21761575|057746343|AMDOCS|S3AA-0077669879|2026-06-03 00:00:00|PEN|27.21|5.97|33.18
Pago|2040445117|CLIENT_00255|683942421|682517257|AMDOCS|S9AA-0081924145|2026-06-03 00:00:00|PEN|54.24|11.91|66.15
Pago|2014022852|CLIENT_00255|683942421|047585957|AMDOCS|S9AA-0081925227|2026-06-03 00:00:00|PEN|77.20|16.95|94.15
Pago|2051257434|CLIENT_00942|659474221|739516837|AMDOCS|S5AA-0079981919|2026-06-02 00:00:00|PEN|66.01|14.49|80.50
Pago|2058548876|CLIENT_00683|355637921|663986157|AMDOCS|S3AA-0078073457|2026-06-02 00:00:00|PEN|50.94|11.18|62.13
Pago|2090334510|CLIENT_00875|332812621|071849547|AMDOCS|S3AA-0077878033|2026-06-02 00:00:00|PEN|102.11|22.42|124.53
Pago|2046930363|CLIENT_00514|19676295|174972406|AMDOCS|S5AA-0080614246|2026-06-01 00:00:00|PEN|48.50|10.65|59.15
Pago|2068618852|CLIENT_00078|21761575|829531213|AMDOCS|S3AA-0077669315|2026-06-01 00:00:00|PEN|41.84|9.19|51.03
Pago|2085501613|CLIENT_00078|21761575|402521183|AMDOCS|S3AA-0077670437|2026-06-01 00:00:00|PEN|41.84|9.19|51.03
Pago|2006969490|CLIENT_00418|79003575|223963533|AMDOCS|S3AA-0078494966|2026-06-01 00:00:00|PEN|30.36|6.67|37.03
Pago|2014313462|CLIENT_00756|010382|33988100|ISIS|S300-252131|2026-06-11 00:00:00|PEN|650.92|142.88|793.80
Pago|2053659424|CLIENT_00756|010382|33988100|ISIS|S300-252132|2026-06-11 00:00:00|PEN|3660.92|803.61|4464.53
Pago|2059135824|CLIENT_00447|822443901|092527847|AMDOCS|S9AA-0082286431|2026-06-15 00:00:00|PEN|38.34|8.42|46.76
Pago|2071395567|CLIENT_00118|491813321|475225047|AMDOCS|S9AA-0081991691|2026-06-15 00:00:00|PEN|67.62|14.84|82.46
Pago|2019768204|CLIENT_00118|491813321|801947067|AMDOCS|S9AA-0081994657|2026-06-15 00:00:00|PEN|20.03|4.40|24.43
Pago|2053805361|CLIENT_00167|051203231|315635557|AMDOCS|S8AA-0007627540|2026-06-15 00:00:00|PEN|22.90|5.03|27.93
Pago|2027805966|CLIENT_00167|051203231|727735557|AMDOCS|S8AA-0007627541|2026-06-15 00:00:00|PEN|22.90|5.03|27.93
Pago|2040655923|CLIENT_00296|631280821|847861947|AMDOCS|S9AA-0082355799|2026-06-15 00:00:00|PEN|22.90|5.03|27.93
Pago|2047335716|CLIENT_00296|12742185|945064957|AMDOCS|S9AA-0082227603|2026-06-15 00:00:00|PEN|51.60|11.33|62.93
Pago|2017763650|CLIENT_00236|01691195|572155447|AMDOCS|S9AA-0082130325|2026-06-05 00:00:00|PEN|53.10|11.66|64.75
Pago|2022190206|CLIENT_00446|32721575|796471423|AMDOCS|S3AA-0077776277|2026-06-06 00:00:00|PEN|29.39|6.45|35.84
Pago|2084347031|CLIENT_00887|435846421|419702347|AMDOCS|S8AA-0007577503|2026-06-06 00:00:00|PEN|97.52|21.41|118.93
Pago|2089712129|CLIENT_00887|65625575|596121473|AMDOCS|S7AA-0067575326|2026-06-06 00:00:00|PEN|114.69|25.17|139.86
Pago|2071409668|CLIENT_00887|435846421|136952347|AMDOCS|S8AA-0007577504|2026-06-06 00:00:00|PEN|109.00|23.93|132.93
Pago|2038291549|CLIENT_00887|435846421|343721347|AMDOCS|S8AA-0007577481|2026-06-06 00:00:00|PEN|229.54|50.39|279.93
Pago|2095359177|CLIENT_00639|14684316|392571257|AMDOCS|S9AA-0082399302|2026-06-18 00:00:00|PEN|40.12|8.81|48.93
Pago|2073133607|CLIENT_00035|119545331|016136757|AMDOCS|S9AA-0082140758|2026-06-18 00:00:00|PEN|45.86|10.07|55.93
Pago|2038909371|CLIENT_00713|98360385|977703306|AMDOCS|S5AA-0081554310|2026-06-23 00:00:00|PEN|75.42|16.56|91.98
Pago|2046269782|CLIENT_00179|408851011|816731717|AMDOCS|S3AA-0078572904|2026-06-23 00:00:00|PEN|24.05|5.28|29.33
Pago|2016142658|CLIENT_00521|44811516|047674606|AMDOCS|S9AA-0082421199|2026-06-23 00:00:00|PEN|53.55|11.76|65.31
Pago|2091198935|CLIENT_00319|25242575|929982823|AMDOCS|S1AA-0052084072|2026-06-23 00:00:00|PEN|19.17|4.21|23.38
Pago|2041506329|CLIENT_00468|81900195|147262847|AMDOCS|S5AA-0080816689|2026-06-08 00:00:00|PEN|51.60|11.33|62.93
Pago|2042528793|CLIENT_00468|81900195|583170547|AMDOCS|S5AA-0080816386|2026-06-08 00:00:00|PEN|56.83|12.47|69.30
Pago|2036551080|CLIENT_00678|91210795|990807406|AMDOCS|S9AA-0082204689|2026-06-08 00:00:00|PEN|40.58|8.91|49.49
Pago|2065094859|CLIENT_00678|91210795|990807406|AMDOCS|S9AA-0080937736|2026-06-08 00:00:00|PEN|40.58|8.91|49.49
Pago|2060056891|CLIENT_00140|70859285|861692306|AMDOCS|S9AA-0080832062|2026-06-08 00:00:00|PEN|60.32|13.24|73.56
Pago|2008828243|CLIENT_00140|70859285|861692306|AMDOCS|S9AA-0080832062|2026-06-08 00:00:00|PEN|3.17|.70|3.86
Pago|2025086317|CLIENT_00367|56850575|056850303|AMDOCS|S1AA-0052791377|2026-07-24 00:00:00|PEN|35.53|6.40|41.93
Pago|2000279692|CLIENT_00168|00612575|739030747|AMDOCS|S1AA-0052366065|2026-07-24 00:00:00|PEN|45.91|8.27|54.18
Pago|2052019028|CLIENT_00034|09551795|634586147|AMDOCS|S9AA-0081957185|2026-06-11 00:00:00|PEN|137.65|30.21|167.86
Pago|2066317893|CLIENT_00034|09551795|934586147|AMDOCS|S9AA-0081957186|2026-06-11 00:00:00|PEN|123.93|27.20|151.13
Pago|2079899808|CLIENT_00269|67893906|428899157|AMDOCS|S5AA-0080508132|2026-06-05 00:00:00|PEN|63.08|13.85|76.93
Pago|2011067330|CLIENT_00113|336038121|033224167|AMDOCS|S3AA-0077882468|2026-06-05 00:00:00|PEN|24.05|5.28|29.33
Pago|2088688350|CLIENT_00267|03725575|530221601|AMDOCS|S3AA-0077834218|2026-06-05 00:00:00|PEN|62.85|13.80|76.65
Pago|2045309501|CLIENT_00511|03074575|854215713|AMDOCS|S3AA-0077834517|2026-06-05 00:00:00|PEN|47.58|10.45|58.03
Pago|2017741016|CLIENT_00456|401913421|259110067|AMDOCS|S3AA-0077600342|2026-06-05 00:00:00|PEN|22.90|5.03|27.93
Pago|2059563374|CLIENT_00456|401913421|326927957|AMDOCS|S3AA-0077600270|2026-06-05 00:00:00|PEN|34.38|7.55|41.93
Pago|2047968874|CLIENT_00456|244253411|586927957|AMDOCS|S3AA-0077969117|2026-06-05 00:00:00|PEN|34.38|7.55|41.93
Pago|2036636457|CLIENT_00446|32721575|796471423|AMDOCS|S3AA-0078751781|2026-06-06 00:00:00|PEN|.95|.21|1.16
Pago|2085948228|CLIENT_00418|79003575|527733873|AMDOCS|S3AA-0079465310|2026-06-13 00:00:00|PEN|7.84|1.72|9.56
Pago|2066819656|CLIENT_00456|244253411|003946067|AMDOCS|S3AA-0078940846|2026-06-14 00:00:00|PEN|3.60|.79|4.39
Pago|2025227089|CLIENT_00456|401913421|319927957|AMDOCS|S3AA-0078579454|2026-06-15 00:00:00|PEN|11.09|2.43|13.52
Pago|1002436750|CLIENT_00326|89053195|243341406|AMDOCS|S9AA-0082031366|2026-06-18 00:00:00|PEN|93.22|20.46|113.68
Pago|2033295502|CLIENT_00513|159921021|240297637|AMDOCS|S1AA-0052079289|2026-06-18 00:00:00|PEN|10.05|2.21|12.25
Pago|2045129205|CLIENT_00513|159921021|977833337|AMDOCS|S1AA-0052079202|2026-06-18 00:00:00|PEN|21.75|4.78|26.53
Pago|2075590140|CLIENT_00719|84851895|753638406|AMDOCS|S9AA-0082455166|2026-06-18 00:00:00|PEN|124.56|27.34|151.90
Pago|2098203821|CLIENT_00718|789395911|782351167|AMDOCS|S1AA-0052953648|2026-06-05 00:00:00|PEN|2.29|.50|2.79
Pago|2031711814|CLIENT_00408|026702221|218307547|AMDOCS|S1AA-0052488357|2026-06-25 00:00:00|PEN|2.97|.65|3.62
Pago|2059259780|CLIENT_00525|556726721|908011457|AMDOCS|S1AA-0052727495|2026-06-25 00:00:00|PEN|.86|.19|1.05
Pago|2046969172|CLIENT_00607|22121575|281342233|AMDOCS|S1AA-0052649087|2026-06-25 00:00:00|PEN|.61|.13|.74
Pago|1038807829|CLIENT_00722|68154575|480054063|AMDOCS|S7AA-0068449493|2026-07-07 00:00:00|PEN|30.36|6.67|37.03
Pago|2016442878|CLIENT_00427|676676521|143879447|AMDOCS|S7AA-0068364423|2026-07-07 00:00:00|PEN|108.89|23.90|132.79
Pago|2045077530|CLIENT_00191|33969485|830969947|AMDOCS|S9AA-0082791173|2026-07-07 00:00:00|PEN|13.55|2.97|16.52
Pago|2070397154|CLIENT_00392|03511006|191196957|AMDOCS|S5AA-0081131415|2026-07-07 00:00:00|PEN|74.79|16.42|91.21
Pago|2016855055|CLIENT_00971|962386021|390794437|AMDOCS|S9AA-0083094979|2026-07-07 00:00:00|PEN|170.25|37.37|207.62
Pago|2021259203|CLIENT_00271|90443085|371530306|AMDOCS|S9AA-0080849258|2026-06-08 00:00:00|PEN|43.62|9.58|53.20
Pago|2009855734|CLIENT_00261|994451331|527059657|AMDOCS|S9AA-0081639658|2026-06-08 00:00:00|PEN|74.16|16.28|90.44
Pago|2047203767|CLIENT_00422|961315821|416989957|AMDOCS|S7AA-0067699851|2026-06-08 00:00:00|PEN|42.76|9.39|52.15
Pago|2030767470|CLIENT_00784|79916575|769740973|AMDOCS|S1AA-0051717197|2026-06-10 00:00:00|PEN|12.80|2.81|15.61
Pago|2028857166|CLIENT_00631|71720706|330886506|AMDOCS|S9AA-0037217661|2026-06-10 00:00:00|PEN|43.68|9.59|53.27
Pago|2084525225|CLIENT_00631|93250706|140886506|AMDOCS|S9AA-0036317590|2026-06-10 00:00:00|PEN|63.08|13.85|76.93
Pago|2071679522|CLIENT_00631|71720706|330886506|AMDOCS|S9AA-0037818410|2026-06-10 00:00:00|PEN|20.39|4.48|24.87
Pago|2027583654|CLIENT_00631|93250706|140886506|AMDOCS|S9AA-0038185745|2026-06-10 00:00:00|PEN|2.10|.46|2.56
Pago|2081136919|CLIENT_00294|40815595|083465406|AMDOCS|S9AA-0082074868|2026-06-10 00:00:00|PEN|102.57|22.52|125.09
Pago|2004228948|CLIENT_00018|66621985|097029306|AMDOCS|S5AA-0080430166|2026-06-03 00:00:00|PEN|119.62|26.26|145.88
Pago|2093894628|CLIENT_00356|289769331|640903857|AMDOCS|S4AA-0007514382|2026-06-02 00:00:00|PEN|3.42|.75|4.17
Pago|2081309251|CLIENT_00433|870041721|288955747|AMDOCS|S7AA-0067777675|2026-06-02 00:00:00|PEN|98.50|21.62|120.12
Pago|2022213767|CLIENT_00116|927628431|225016957|AMDOCS|S7AA-0067338450|2026-06-02 00:00:00|PEN|91.78|20.15|111.93
Pago|2013058198|CLIENT_00993|18160985|752519306|AMDOCS|S9AA-0083193624|2026-07-24 00:00:00|PEN|47.40|8.53|55.93
Pago|2057990291|CLIENT_00993|72356185|353361306|AMDOCS|S9AA-0082272610|2026-07-24 00:00:00|PEN|56.29|10.14|66.43
Pago|2026699091|CLIENT_00993|72356185|353361306|AMDOCS|S9AA-0082743493|2026-07-24 00:00:00|PEN|56.29|10.14|66.43
Pago|2030238649|CLIENT_00456|401913421|861037957|AMDOCS|S3AA-0077600274|2026-06-04 00:00:00|PEN|34.38|7.55|41.93
Pago|2026598806|CLIENT_00317|55190516|950594606|AMDOCS|S9AA-0081643443|2026-06-04 00:00:00|PEN|68.82|15.11|83.93
Pago|2070293430|CLIENT_00648|581801031|075168557|AMDOCS|S9AA-0080645234|2026-06-15 00:00:00|PEN|19.20|4.21|23.42
Pago|2032846020|CLIENT_00648|581801031|075168557|AMDOCS|S9AA-0081517449|2026-06-15 00:00:00|PEN|18.45|4.05|22.51
Pago|2045052005|CLIENT_00109|763571211|174787947|AMDOCS|S9AA-0081759577|2026-06-15 00:00:00|PEN|19.17|4.21|23.38
Pago|2026855795|CLIENT_00418|79003575|931637733|AMDOCS|S3AA-0078494991|2026-06-05 00:00:00|PEN|30.36|6.67|37.03
Pago|2005357307|CLIENT_00223|619846321|040684547|AMDOCS|S8AA-0007522628|2026-06-06 00:00:00|PEN|41.84|9.19|51.03
Pago|2012198823|CLIENT_00223|619846321|878242147|AMDOCS|S8AA-0007519413|2026-06-06 00:00:00|PEN|57.92|12.71|70.63
Pago|2003740540|CLIENT_00568|36984575|533151601|AMDOCS|S7AA-0067637750|2026-06-07 00:00:00|PEN|54.47|11.96|66.43
Pago|2015074127|CLIENT_00534|10429885|107109306|AMDOCS|S9AA-0082057060|2026-06-23 00:00:00|PEN|25.77|5.66|31.43
Pago|2019373121|CLIENT_00747|36672575|569729501|AMDOCS|S1AA-0052158546|2026-06-23 00:00:00|PEN|35.24|7.74|42.98
Pago|2031938916|CLIENT_00433|870041721|288955747|AMDOCS|S7AA-0068382566|2026-07-07 00:00:00|PEN|98.44|21.61|120.05
Pago|2078272562|CLIENT_00198|530659421|808326257|AMDOCS|S8AA-0008103598|2026-07-07 00:00:00|PEN|129.04|28.32|157.36
Pago|2000103903|CLIENT_00566|07502795|535237406|AMDOCS|S9AA-0081781161|2026-06-08 00:00:00|PEN|147.46|32.37|179.83
Pago|2084915354|CLIENT_00997|445198921|387729157|AMDOCS|S7AA-0067471700|2026-06-08 00:00:00|PEN|45.86|10.07|55.93
Pago|2030936191|CLIENT_00715|149263621|477134947|AMDOCS|S9AA-0082398847|2026-06-08 00:00:00|PEN|63.08|13.85|76.93
Pago|2074037343|CLIENT_00670|82289685|405807306|AMDOCS|S9AA-0081015288|2026-06-08 00:00:00|PEN|92.01|20.20|112.21
Pago|2013887371|CLIENT_00609|53693406|856614047|AMDOCS|S5AA-0080198018|2026-06-10 00:00:00|PEN|18.31|4.02|22.33
Pago|2091907227|CLIENT_00779|37698395|462643757|AMDOCS|S9AA-0081413432|2026-06-10 00:00:00|PEN|82.77|18.17|100.94
Pago|2080474018|CLIENT_00995|07517575|492328501|AMDOCS|S7AA-0067691926|2026-06-10 00:00:00|PEN|24.62|5.41|30.03
Pago|2071716055|CLIENT_00995|07517575|991544037|AMDOCS|S7AA-0067703256|2026-06-10 00:00:00|PEN|21.75|4.78|26.53
Pago|2082130032|CLIENT_00923|646582711|428008847|AMDOCS|S9AA-0082450708|2026-06-12 00:00:00|PEN|103.26|22.67|125.93
Pago|2059584742|CLIENT_00136|40231575|815393063|AMDOCS|S1AA-0051757659|2026-06-12 00:00:00|PEN|14.35|3.15|17.50
Pago|2085867642|CLIENT_00136|40231575|471023063|AMDOCS|S1AA-0051757652|2026-06-12 00:00:00|PEN|13.43|2.95|16.38
Pago|2065495159|CLIENT_00136|40231575|067293063|AMDOCS|S1AA-0051757655|2026-06-12 00:00:00|PEN|14.29|3.14|17.43
Pago|2068710937|CLIENT_00136|40231575|951023063|AMDOCS|S1AA-0051757651|2026-06-12 00:00:00|PEN|14.29|3.14|17.43
Pago|2006925469|CLIENT_00136|40231575|901193063|AMDOCS|S1AA-0051757653|2026-06-12 00:00:00|PEN|13.43|2.95|16.38
Pago|2014777741|CLIENT_00136|40231575|891085101|AMDOCS|S1AA-0052035860|2026-06-12 00:00:00|PEN|85.01|18.66|103.67
Pago|2070382241|CLIENT_00136|40231575|012393063|AMDOCS|S1AA-0051757658|2026-06-12 00:00:00|PEN|14.35|3.15|17.50
Pago|2056915238|CLIENT_00136|40231575|757293063|AMDOCS|S1AA-0051757654|2026-06-12 00:00:00|PEN|35.82|7.86|43.68
Pago|2057705174|CLIENT_00719|96912895|713638406|AMDOCS|S9AA-0081772648|2026-06-18 00:00:00|PEN|211.00|46.32|257.32
Pago|2005142604|CLIENT_00118|491813321|469627067|AMDOCS|S9AA-0081994630|2026-06-18 00:00:00|PEN|63.08|13.85|76.93
Pago|2050766085|CLIENT_00699|994931321|569464047|AMDOCS|S1AA-0053031913|2026-07-01 00:00:00|PEN|2.51|.55|3.07
Pago|2097350369|CLIENT_00813|047308221|730302257|AMDOCS|S7AA-0068047684|2026-07-06 00:00:00|PEN|36.16|7.94|44.10
Pago|2071854449|CLIENT_00591|92218116|435285147|AMDOCS|S5AA-0081122258|2026-07-06 00:00:00|PEN|131.73|28.92|160.65
Pago|2045989840|CLIENT_00591|92218116|435285147|AMDOCS|S5AA-0080896990|2026-06-07 00:00:00|PEN|131.73|28.92|160.65
Pago|2027491743|CLIENT_00524|79291106|840691506|AMDOCS|S9AA-0082023364|2026-06-08 00:00:00|PEN|90.06|19.77|109.83
